119,1,1,1,"T3IA","VDBR","FYS2","B3",,13,1.00000,,,,"20090901","20100630",0.00440,,,,,0,33023,"fKn",,,,,,,,,,13,0,,,,,100000,1.00000,,,,,0,
120,1,1,1,"T4IA","VDBR","FYS2","B3",,10,1.00000,,,,"20090901","20100630",0.00440,,,,,0,33023,"fKn",,,,,,,,,,10,0,,,,,100000,1.00000,,,,,0,
121,1,1,1,"T3IA","Sel","GES2","A108",,13,1.00000,,,,"20090901","20100630",0.00440,,,,,16777215,16512,"fKn",,,,,,,,,,13,0,,,,,100000,1.00000,,,,,0,
122,4,4,4,"T3IA","Mey","NED2","F_FIC102",,13,4.00000,,,,"20090901","20100630",0.01760,,,"F_FIC102",,16777215,16711680,"Bfn",,,,,,,,,,13,0,,,,,400000,4.00000,,,,,0,
123,4,4,4,"T4IA","Sel","NED2","F_FIC1",,10,4.00000,,,,"20090901","20100630",0.01760,,,"F_FIC1",,16777215,16711680,"fn",,,,1,1,,,,,10,0,,,,,400000,4.00000,,,,,0,
124,4,4,4,"T3IA","Tru","WISK2","F102",,13,4.00000,,,,"20090901","20100630",0.01760,,,"F102",,0,255,"Efn",,,,1,1,,,,,13,0,,,,,400000,4.00000,,,,,0,
125,4,4,4,"T4IA","Tru","WISK2","F_FIC102",,10,4.00000,,,,"20090901","20100630",0.01760,,,"F_FIC102",,0,255,"BEfn",,,,1,1,,,,,10,0,,,,,400000,4.00000,,,,,0,
126,3,3,3,"T3IA","Ste","ELLAB2","B5",,13,3.00000,,,,"20090901","20100630",0.01320,,,,,0,12632256,"EfKn",,,,1,1,,,,,13,0,,,,,300000,3.00000,,,,,0,
128,2,2,2,"T4IA","Ste","ELLAB2","B5",,10,2.00000,,,,"20090901","20100630",0.00880,,,,,0,12632256,"EfKn",,,,1,1,,,,,10,0,,,,,200000,2.00000,,,,,0,
129,1,1,1,"T4IA","Ste","ELLAB2","B6",,10,1.00000,,,,"20090901","20100630",0.00440,,,,,0,12632256,"Bfn",,,,,,,,,,10,0,,,,,100000,1.00000,,,,,0,
130,2,2,2,"T3IA","Hels","MECH2","F102",,13,2.00000,,,,"20090901","20100630",0.00880,,,"F102",,0,12632256,"Bfn",,,,,,,,,,13,0,,,,,200000,2.00000,,,,,0,
131,2,2,2,"T4IA","Hels","MECH2","F_FIC1",,10,2.00000,,,,"20090901","20100630",0.00880,,,"F_FIC1",,0,12632256,"Efn",,,,1,1,,,,,10,0,,,,,200000,2.00000,,,,,0,
132,2,2,2,"T3IA","Vanb","RMEC2","F103",,13,2.00000,,,,"20090901","20100630",0.00880,,,,,0,65535,"EfKn","2",,,1,1,,,,,13,0,,,,,200000,2.00000,,,,,0,
133,1,1,1,"T4IA","Ver2","RMEC2","F_FIC102",,10,1.00000,,,,"20090901","20100630",0.00440,,,"F_FIC102",,0,65535,"Bfn",,,,,,,,,,10,0,,,,,100000,1.00000,,,,,0,
134,1,1,1,"T4IA","Smo","ELLAB2","A109",,10,1.00000,,,,"20090901","20100630",0.00440,,,,,0,12632256,"fKn5",,,,,,,,,,10,0,,,,,100000,1.00000,,,,,0,
135,2,2,2,"T3IA","Smo","PVRIW2","B11",,13,2.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"BfKn",,"1",,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
135,2,0,0,"T3IA","Smo","ELLAB2","F105a",,13,2.00000,,,,"20090901","20100630",0.01760,,,"F102",,16777215,128,"BfKn",,"1",,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
136,2,2,2,"T3EA","Mar","PVME2","B13a",,7,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn",,,,1,1,,,,,7,0,,,,,200000,2.00000,,,,,0,
137,2,2,2,"T3EA","Smo","PVST2","B11",,9,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"BfKn",,"1",,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
138,1,1,1,"T3EA","Vanl","AARD2","A14",,7,1.00000,,,,"20090901","20100630",0.00440,,,,,0,8454143,"fKn",,,,,,,,,,7,0,,,,,100000,1.00000,,,,,0,
139,2,2,2,"T3EA","Verr","ENG2","F3",,7,2.00000,,,,"20090901","20100630",0.00880,,,"F3",,16777215,32768,"fn",,,,,,,,,,7,0,,,,,200000,2.00000,,,,,0,
140,1,1,1,"T3MA","Verr","ENG2","A_FIC10",,12,1.00000,,,,"20090901","20100630",0.00440,,,"A_FIC10",,16777215,32768,"fn",,,,,,,,,,12,0,,,,,100000,1.00000,,,,,0,
141,2,2,2,"T3EA","Hor","FRA2","F3",,7,2.00000,,,,"20090901","20100630",0.00880,,,"F3",,16777215,8421376,"Bfn",,,,,,,,,,7,0,,,,,200000,2.00000,,,,,0,
142,2,2,2,"T4EA","Kra","FRA2","A_FIC1",,11,2.00000,,,,"20090901","20100630",0.00880,,,"A_FIC1",,16777215,8421376,"Bfn",,,,,,,,,,11,0,,,,,200000,2.00000,,,,,0,
143,1,1,1,"T3EA","Sel","GES2","A108",,7,1.00000,,,,"20090901","20100630",0.00440,,,,,16777215,16512,"BfKn",,,,,,,,,,7,0,,,,,100000,1.00000,,,,,0,
144,4,4,4,"T3EA","Verb","NED2","F_FIC102",,7,4.00000,,,,"20090901","20100630",0.01760,,,"F_FIC102",,16777215,16711680,"Bfn",,,,,,,,,,7,0,,,,,400000,4.00000,,,,,0,
145,4,4,4,"T4EA","Sel","NED2","A_FIC1",,11,4.00000,,,,"20090901","20100630",0.01760,,,"A_FIC1",,16777215,16711680,"Bfn",,,,1,1,,,,,11,0,,,,,400000,4.00000,,,,,0,
146,1,1,1,"T3EA","Tru","WISK2","F104",,7,1.00000,,,,"20090901","20100630",0.00440,,,,,0,255,"fKn",,,,,,,,,,7,0,,,,,100000,1.00000,,,,,0,
147,5,5,5,"T4EA","Hels","WISK2","A_FIC1",,11,5.00000,,,,"20090901","20100630",0.02200,,,"A_FIC1",,0,255,"BEfn",,,,1,1,,,,,11,0,,,,,500000,5.00000,,,,,0,
148,2,2,2,"T3EA","Ste","ELLAB2","B5",,7,2.00000,,,,"20090901","20100630",0.00880,,,,,0,12632256,"BEfKn",,,,1,1,,,,,7,0,,,,,200000,2.00000,,,,,0,
149,1,1,1,"T3EA","Ste","ELLAB2","B6",,7,1.00000,,,,"20090901","20100630",0.00440,,,,,0,12632256,"Bfn",,,,,,,,,,7,0,,,,,100000,1.00000,,,,,0,
150,2,2,2,"T4EA","Ste","ELLAB2","B5",,11,2.00000,,,,"20090901","20100630",0.00880,,,,,0,12632256,"BEfKn",,,,1,1,,,,,11,0,,,,,200000,2.00000,,,,,0,
151,1,1,1,"T4EA","Ste","ELLAB2","B6",,11,1.00000,,,,"20090901","20100630",0.00440,,,,,0,12632256,"Bfn",,,,,,,,,,11,0,,,,,100000,1.00000,,,,,0,
152,2,2,2,"T3EA","Hels","MECH2","F3",,7,2.00000,,,,"20090901","20100630",0.00880,,,"F3",,0,12632256,"fn",,,,,,,,,,7,0,,,,,200000,2.00000,,,,,0,
153,2,2,2,"T4EA","Hels","MECH2","A_FIC1",,11,2.00000,,,,"20090901","20100630",0.00880,,,"A_FIC1",,0,12632256,"fn",,,,,,,,,,11,0,,,,,200000,2.00000,,,,,0,
154,2,2,2,"T3EA","Ste","RMEC2","F103",,7,2.00000,,,,"20090901","20100630",0.00880,,,,,0,65535,"EfKn",,,,1,1,,,,,7,0,,,,,200000,2.00000,,,,,0,
155,2,2,2,"T4EA","Ste","RMEC2","F105b",,11,2.00000,,,,"20090901","20100630",0.00880,,,,,0,65535,"fKn",,,,1,1,,,,,11,0,,,,,200000,2.00000,,,,,0,
156,1,1,1,"T3EA","Smo","ST2","A109",,7,1.00000,,,,"20090901","20100630",0.00440,,,,,0,12632256,"BfKn",,,,,,,,,,7,0,,,,,100000,1.00000,,,,,0,
157,1,1,1,"T4EA","Smo","ST2","A109",,11,1.00000,,,,"20090901","20100630",0.00440,,,,,0,12632256,"fKn1",,,,,,,,,,11,0,,,,,100000,1.00000,,,,,0,
158,2,2,2,"T4EA","Mar","PVME2","B13a",,10,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn","1",,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
158,2,2,2,"T4IA","Smo","PVRIW2","B11",,10,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn","1",,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
159,2,2,2,"T4IA","Mar","PVME2_b","B13a",,10,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn","1",,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
159,2,2,2,"T4EA","Smo","PVST2","B11",,10,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn","1",,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
160,2,2,2,"T4EA","VDBR","TCHE2","B3",,11,2.00000,,,,"20090901","20100630",0.00880,,,,,0,33023,"fKn",,,,,1,,,,,11,0,,,,,200000,2.00000,,,,,0,
161,2,2,2,"T3EA","VDBR","TFYS2","B3",,7,2.00000,,,,"20090901","20100630",0.00880,,,,,0,33023,"fKn",,,,,1,,,,,7,0,,,,,200000,2.00000,,,,,0,
162,1,1,1,"T4MA","Vanl","AARD2","A14",,10,1.00000,,,,"20090901","20100630",0.00440,,,,,0,8454143,"fKn",,,,,,,,,,10,0,,,,,100000,1.00000,,,,,0,
163,1,1,1,"T4MA","Van4","ENG2","F102",,10,1.00000,,,,"20090901","20100630",0.00440,,,"F102",,16777215,32768,"fn",,,,,,,,,,10,0,,,,,100000,1.00000,,,,,0,
164,2,2,2,"T4MA","Kra","FRA2","F102",,10,2.00000,,,,"20090901","20100630",0.00880,,,"F102",,16777215,8421376,"Bfn",,,,,,,,,,10,0,,,,,200000,2.00000,,,,,0,
165,1,1,1,"T4MA","Mey","GES2","A108",,10,1.00000,,,,"20090901","20100630",0.00440,,,,,16777215,16512,"BfKn",,,,,,,,,,10,0,,,,,100000,1.00000,,,,,0,
166,2,2,2,"T4MA","Vann","GODS2","F102",,10,2.00000,,,,"20090901","20100630",0.00880,,,"F102",,0,16777088,"Bfn",,,,,,,,,,10,0,,,,,200000,2.00000,,,,,0,
167,1,1,1,"T4MA","Van3","INF","F104",,10,1.00000,,,,"20090901","20100630",0.00440,,,,,0,4227200,"BfKn",,,,,,,,,,10,0,,,,,100000,1.00000,,,,,0,
168,4,4,4,"T4MA","VOPS","NED2","F102",,10,4.00000,,,,"20090901","20100630",0.01760,,,"F102",,16777215,16711680,"Bfn",,,,,,,,,,10,0,,,,,400000,4.00000,,,,,0,
169,3,3,3,"T4MA","Dec","WISK2","F102",,10,3.00000,,,,"20090901","20100630",0.01320,,,"F102",,0,255,"Bfn",,,,,,,,,,10,0,,,,,300000,3.00000,,,,,0,
170,1,1,1,"T4MA","Vanb","TFYS2","B3",,10,1.00000,,,,"20090901","20100630",0.00440,,,,,0,33023,"fKn",,"1",,,,,,,,10,0,,,,,100000,1.00000,,,,,0,
171,4,4,4,"T3MA","Mar","PVME2","B13a",,12,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn",,,,,,4,,,,12,0,,0,0,,400000,4.00000,,,,,0,
172,2,2,2,"T3MA","Mar","PVME2","B13a",,12,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn",,,,1,1,,,,,12,0,,,,,200000,2.00000,,,,,0,
172,2,0,2,"T3MA","Pee","PVME2","B13a",,8,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
173,2,2,2,"T4MA","Pee","PVME2","B13a",,10,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn",,,,1,1,,,,,10,0,,,,,200000,2.00000,,,,,0,
173,2,0,2,"T4MA","Hel","PVME2","B13a",,5,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
174,4,4,4,"T4MA","Pee","PVME2","B13a",,10,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn",,,,,,4,,,,10,0,,0,0,,400000,4.00000,,,,,0,
175,1,1,1,"B6HA","Verm","ENG3","F1",,19,1.00000,,,,"20090901","20100630",0.00440,,,"F1",,16777215,32768,"fn",,,,,,,,,,19,0,,,,,100000,1.00000,,,,,0,
176,1,1,1,"B6HA","Cri","FRA3","F1",,19,1.00000,,,,"20090901","20100630",0.00440,,,"F1",,16777215,8421376,"Bfn",,,,,,,,,,19,0,,,,,100000,1.00000,,,,,0,
177,2,2,2,"B6HA","VDYC","GODS3","F2",,19,2.00000,,,,"20090901","20100630",0.00880,,,,,0,16777088,"Bfn",,,,,,,,,,19,0,,,,,200000,2.00000,,,,,0,
178,2,2,2,"B6HA","Nev","LO3","F_LO",,19,2.00000,,,,"20090901","20100630",0.00880,,,,,0,16744576,"fn",,,,1,1,,,,,19,0,,,,,200000,2.00000,,,,,0,
179,2,2,2,"B6HA","VDYC","MAVO3","A105",,19,2.00000,,,,"20090901","20100630",0.00880,,,,,0,4227327,"Bfn",,,,,,,,,,19,0,,,,,200000,2.00000,,,,,0,
180,2,2,2,"B6HA","VOPS","NED3","F1",,19,2.00000,,,,"20090901","20100630",0.00880,,,"F1",,16777215,16711680,"Bfn",,,,,,,,,,19,0,,,,,200000,2.00000,,,,,0,
181,4,4,4,"B6HA","Swi","STAGE","E4a",,6,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKnX","A",,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
181,4,0,4,"B6HA","Jan","PVH3",,,6,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKnX","A",,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
181,4,0,4,"B6HA","Gij","PVH3",,,6,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKnX","A",,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
182,2,2,2,"B6HA","Swi","PVH3","E4a",,9,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKnX","A",,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
182,2,0,2,"B6HA","Nic","PVH3","E4a",,9,2.00000,,"CNC",,"20090901","20100630",0.00880,,,,,16777215,128,"fKnX","A",,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
183,4,4,4,"B6HA","Swi","PVH3","E4a",,5,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn","A",,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
183,4,0,4,"B6HA","Nic","PVH3","E4a",,5,4.00000,,"CNC",,"20090901","20100630",0.01760,,,,,16777215,128,"fKn","A",,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
183,4,0,4,"B6HA","Gij","PVH3","E4a",,5,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn","A",,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
183,4,0,4,"B6HA","Jan","PVH3","E4a",,5,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn","A",,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
184,4,4,4,"B6AA","VMEW","STAGE","B12a",,9,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKnX","A",,,,,4,,,,9,0,,0,0,,400000,4.00000,,,,,0,
184,4,0,4,"B6AA","De B","PVAU","B12a",,5,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKnX","A",,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
185,4,4,4,"B6AA","VMEW","PVAU","B12a",,9,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn","A",,,,,4,,,,9,0,,0,0,,400000,4.00000,,,,,0,
186,2,2,2,"B6AA","VMEW","PVAU","B12a",,9,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKnX","1",,,1,1,,,,,9,0,,,,,200000,2.00000,,,,,0,
187,1,1,1,"T4HA","Vanl","AARD2","A14",,19,1.00000,,,,"20090901","20100630",0.00440,,,,,0,8454143,"fKn",,,,,,,,,,19,0,,,,,100000,1.00000,,,,,0,
188,1,1,1,"T4HA","Van4","ENG2","A_FIC10",,19,1.00000,,,,"20090901","20100630",0.00440,,,"A_FIC10",,16777215,32768,"fn",,,,,,,,,,19,0,,,,,100000,1.00000,,,,,0,
189,2,2,2,"T4HA","Kra","FRA2","A106",,19,2.00000,,,,"20090901","20100630",0.00880,,,"A106",,16777215,8421376,"Bfn",,,,,,,,,,19,0,,,,,200000,2.00000,,,,,0,
190,1,1,1,"T4HA","Mey","GES2","A108",,19,1.00000,,,,"20090901","20100630",0.00440,,,,,16777215,16512,"fKn",,,,,,,,,,19,0,,,,,100000,1.00000,,,,,0,
191,2,2,2,"T4HA","va","GODS2","F2",,19,2.00000,,,,"20090901","20100630",0.00880,,,,,0,16777088,"Bfn",,,,,,,,,,19,0,,,,,200000,2.00000,,,,,0,
192,1,1,1,"T4HA","Van3","INF","F104",,19,1.00000,,,,"20090901","20100630",0.00440,,,,,0,4227200,"BfKn",,,,,,,,,,19,0,,,,,100000,1.00000,,,,,0,
193,2,2,2,"T4HA","Nuy","LO2","F_LO",,19,2.00000,,,,"20090901","20100630",0.00880,,,,,0,16744576,"fn",,,,1,1,,,,,19,0,,,,,200000,2.00000,,,,,0,
194,4,4,4,"T4HA","VOPS","NED2","A106",,19,4.00000,,,,"20090901","20100630",0.01760,,,"A106",,16777215,16711680,"Bfn",,,,,,,,,,19,0,,,,,400000,4.00000,,,,,0,
195,3,3,3,"T4HA","Huy","WISK2","A106",,19,3.00000,,,,"20090901","20100630",0.01320,,,"A106",,0,255,"Bfn",,,,,,,,,,19,0,,,,,300000,3.00000,,,,,0,
196,1,1,1,"T3HA","Van","ELLAB2","B5",,16,1.00000,,,,"20090901","20100630",0.00440,,,,,0,12632256,"fn",,,,,,,,,,16,0,,,,,100000,1.00000,,,,,0,
197,1,1,1,"T4HA","Van","ELLAB2","B5",,19,1.00000,,,,"20090901","20100630",0.00440,,,,,0,12632256,"fn",,,,,,,,,,19,0,,,,,100000,1.00000,,,,,0,
198,1,1,1,"T3HA","Vanb","MECH2","A103",,16,1.00000,,,,"20090901","20100630",0.00440,,,"A103",,0,12632256,"fn",,,,,,,,,,16,0,,,,,100000,1.00000,,,,,0,
199,1,1,1,"T4HA","Hels","MECH2","A106",,19,1.00000,,,,"20090901","20100630",0.00440,,,"A106",,0,12632256,"fn",,,,,,,,,,19,0,,,,,100000,1.00000,,,,,0,
200,2,2,2,"T3HA","Luy","OR-TT2","A107",,26,2.00000,,,,"20090901","20100630",0.00880,,,,,0,65535,"EfKn",,,,1,1,,,,,26,0,,,,,200000,2.00000,,,,,0,
200,2,0,,"T3HA",,"OR-TT2","F105b",,19,,,,,"20090901","20100630",,,,,,0,65535,"EfKn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
201,2,2,2,"T4HA","VOIB","OR-TT2","F105b",,19,2.00000,,,,"20090901","20100630",0.00880,,,,,0,65535,"BEfKn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
201,2,0,,"T4HA",,"OR-TT2","A107",,19,,,,,"20090901","20100630",,,,,,0,65535,"BEfKn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
201,2,0,,"T4HA",,"OR-TT2","F105a",,19,,,,,"20090901","20100630",,,,,,0,65535,"BEfKn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
202,3,3,3,"T3HA","Luy","OR-TEC2","A103",,16,3.00000,,,,"20090901","20100630",0.01320,,,"A103",,0,12632256,"Bfn",,,,,,,,,,16,0,,,,,300000,3.00000,,,,,0,
203,3,3,3,"T4HA","VOIB","OR-TEC2","A106",,19,3.00000,,,,"20090901","20100630",0.01320,,,"A106",,0,12632256,"BEfn",,,,1,1,,,,,19,0,,,,,300000,3.00000,,,,,0,
204,1,1,1,"T3HA","Vanb","TFYS2","B3",,16,1.00000,,,,"20090901","20100630",0.00440,,,,,0,33023,"fKn",,"2",,,,,,,,16,0,,,,,100000,1.00000,,,,,0,
205,1,1,1,"T4HA","Vanb","TFYS2","B3",,19,1.00000,,,,"20090901","20100630",0.00440,,,,,0,33023,"fKn",,"1",,,,,,,,19,0,,,,,100000,1.00000,,,,,0,
206,4,4,4,"T3HA","Luy","PVH2","F6_1",,10,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
206,4,0,4,"T3HA","Smi","PVH2","F6_1",,10,4.00000,,"machinezaal",,"20090901","20100630",0.01760,,,,,16777215,128,"fKn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
207,4,4,4,"T3HA","Luy","PVH2","F6_1",,16,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn",,,,,,4,,,,16,0,,0,0,,400000,4.00000,,,,,0,
208,2,2,2,"T3HA","Luy","PVH2","F6_1",,16,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn",,,,1,1,,,,,16,0,,,,,200000,2.00000,,,,,0,
209,4,4,4,"T4HA","Van","PVH2","F6_1",,21,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn",,,,,,4,,,,21,0,,0,0,,400000,4.00000,,,,,0,
209,4,0,4,"T4HA","VOIB","PVH2","F6_1",,10,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
210,4,4,4,"T4HA","Van","PVH2","F6_1",,21,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn",,,,,,4,,,,21,0,,0,0,,400000,4.00000,,,,,0,
210,4,0,4,"T4HA","VOIB","PVH2","F6_1",,10,4.00000,,,,"20090901","20100630",0.01760,,,,,16777215,128,"fKn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
211,2,2,2,"T4HA","Van","PVH2","F6_1",,19,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn",,,,1,1,,,,,19,0,,,,,200000,2.00000,,,,,0,
211,2,0,2,"T4HA","VOIB","PVH2","F6_1",,10,2.00000,,,,"20090901","20100630",0.00880,,,,,16777215,128,"fKn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
212,2,2,2,"B3HA","Sch","FRA2","F_FIC2",,12,2.00000,,,,"20090901","20100630",0.00880,,,"F_FIC2",,16777215,8421376,"Bfn",,,,,,,,,,12,0,,,,,200000,2.00000,,,,,0,
213,2,2,2,"B4HA","Kra","FRA2","A_FIC1",,17,2.00000,,,,"20090901","20100630",0.00880,,,"A_FIC1",,16777215,8421376,"Bfn",,,,,,,,,,17,0,,,,,200000,2.00000,,,,,0,
214,2,2,2,"B3HA","Bee","GODS2","F2",,12,2.00000,,,,"20090901","20100630",0.00880,,,"A_FIC10",,0,16777088,"fn",,,,,,,,,,12,0,,,,,200000,2.00000,,,,,0,
215,2,2,2,"B4HA","Bee","GODS2","F2",,17,2.00000,,,,"20090901","20100630",0.00880,,,,,0,16777088,"fn",,,,,,,,,,17,0,,,,,200000,2.00000,,,,,0,
216,2,2,2,"B3HA","Teu","LO2","F_LO",,12,2.00000,,,,"20090901","20100630",0.00880,,,,,0,16744576,"fnV",,,,1,1,,,,,12,0,,,,,200000,2.00000,,,,,0,
217,2,2,2,"B3HA","Her","MAVO2","A105",,12,2.00000,,,,"20090901","20100630",0.00880,,,"A_FIC10",,0,4227327,"fn",,,,,,,,,,12,0,,,,,200000,2.00000,,,,,0,
218,2,2,2,"B4HA","VOPS","MAVO2","A105",,17,2.00000,,,,"20090901","20100630",0.00880,,,,,0,4227327,"Bfn",,,,,,,,,,17,0,,,,,200000,2.00000,,,,,0,
219,2,2,2,"B3HA","Her","NED2","F_FIC2",,12,2.00000,,,,"20090901","20100630",0.00880,,,"F_FIC2",,16777215,16711680,"fn",,,,,,,,,,12,0,,,,,200000,2.00000,,,,,0,
220,2,2,2,"B4HA","VOPS","NED2","A_FIC1",,17,2.00000,,,,"20090901","20100630",0.00880,,,"A_FIC1",,16777215,16711680,"Bfn",,,,,,,,,,17,0,,,,,200000,2.00000,,,,,0,
221,2,2,2,"B3HA","Ja","WISK2","F_FIC2",,12,2.00000,,,,"20090901","20100630",0.00880,,,"F_FIC2",,0,255,"Bfn",,,,,,,,,,12,0,,,,,200000,2.00000,,,,,0,
222,2,2,2,"B4HA","Tru","WISK2","A_FIC1",,17,2.00000,,,,"20090901","20100630",0.00880,,,"A_FIC1",,0,255,"Bfn",,,,,,,,,,17,0,,,,,200000,2.00000,,,,,0,
223,2,2,2,"B3HA","Mae","RTT2","A107",,12,2.00000,,,,"20090901","20100630",0.00880,,,"A_FIC10",,0,65535,"EfKn",,,,1,1,,,,,12,0,,,,,200000,2.00000,,,,,0,
224,2,2,2,"B3HA","Mae","RTT2","A107",,11,2.00000,,,,"20090901","20100630",0.00880,,,"A_FIC3",,0,65535,"EfKn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
224,2,2,2,"B3HB","Luy","RTT2","F105b",,11,2.00000,,,,"20090901","20100630",0.00880,,,,,0,65535,"EfKn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
225,2,2,2,"B4HA","De1","TT2","A107",,17,2.00000,,,,"20090901","20100630",0.00880,,,,,0,65535,"BEfKn",,,,1,1,,,,,17,0,,,,,200000,2.00000,,,,,0,
226,2,2,2,"B4HA","De1","TT2","A107",,19,2.00000,,,,"20090901","20100630",0.00880,,,,,0,65535,"EfKn",,,,1,1,,,,,19,0,,,,,200000,2.00000,,,,,0,
226,2,0,,"B4HA",,"TT2","F105b",,17,,,,,"20090901","20100630",,,,,,0,65535,"EfKn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
227,3,3,3,"B3HA","Mae","RTEC2","A_FIC2",,12,3.00000,,,,"20090901","20100630",0.01320,,,"A_FIC2",,0,12632256,"fn",,,,1,1,,,,,12,0,,,,,300000,3.00000,,,,,0,
228,3,3,3,"B4HA","De1","TO2","A_FIC1",,17,3.00000,,,,"20090901","20100630",0.01320,,,"A_FIC1",,0,12632256,"Bfn",,,,,,,,,,17,0,,,,,300000,3.00000,,,,,0,
229,1,1,1,"B3HA","Van3","TINF","F104",,12,1.00000,,,,"20090901","20100630",0.00440,,,"A_FIC10",,0,4227200,"BfKn",,,,,,,,,,12,0,,,,,100000,1.00000,,,,,0,
230,1,1,1,"B4HA","Van3","TINF","F104",,17,1.00000,,,,"20090901","20100630",0.00440,,,,,0,4227200,"BfKn",,,,,,,,,,17,0,,,,,100000,1.00000,,,,,0,
231,4,4,4,"B3HA","Mae","PVH2","A2",,12,4.00000,,,,"20090901","20100630",0.01760,,,"A_FIC10",,16777215,128,"fKn",,,,,,4,,,,12,0,,0,0,,400000,4.00000,,,,,0,
232,4,4,4,"B3HA","Mae","PVH2","A2",,12,4.00000,,,,"20090901","20100630",0.01760,,,"A_FIC10",,16777215,128,"fKn",,,,,,4,,,,12,0,,0,0,,400000,4.00000,,,,,0,
233,4,4,4,"B3HA","Mae","PVH2","A2",,11,4.00000,,,,"20090901","20100630",0.01760,,,"A_FIC10",,16777215,128,"fKn",,,,,,4,,,,11,0,,0,0,,400000,4.00000,,,,,0,
233,4,0,4,"B3HA","Smi","PVH2","A2",,8,4.00000,,"machinezaal",,"20090901","20100630",0.01760,,,"A_FIC10",,16777215,128,"fKn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,0,
